509: 4, 9, 11, 13, 16, 17, 19, 21, 26, 33, 34, 35, 37, 41, 49, 56,
510: 218, 293, 729, 804, 1240, 1315, 1751, 1826, 2262, 2337, 2773, 2848, 3284, 3359, 3795, 3870,
511: 43839, 217283, 315885, 381403, 467481, 566083, 739527, 768021, 796459, 838129, 989725, 1088327, 1261771, 1360373, 1511969, 1610571,
512: 14, 20, 37, 38, 77, 94, 110, 112, 116, 134, 142, 148, 149, 151, 191, 208,
513: 87805, 131585, 132097, 138723, 154471, 217855, 221706, 234172, 351488, 394753, 395265, 402406, 418154, 481538, 485389, 497855,
514: 104, 411, 619, 926, 1134, 1441, 1649, 1956, 2164, 2471, 2679, 2986, 3194, 3501, 3709, 3754,
515: 5, 7, 17, 19, 29, 31, 41, 43, 44, 53, 55, 65, 67, 77, 79, 85,
516: 142, 375, 659, 892, 1176, 1409, 1693, 1926, 2210, 2443, 2727, 2960, 3244, 3477, 3761, 3994,
517: 29, 36, 41, 73, 85, 97, 141, 149, 153, 197, 209, 223, 253, 265, 295, 309,
518: 172, 347, 691, 701, 866, 1210, 1385, 1526, 1729, 1904, 2248, 2423, 2767, 2942, 3286, 3461,
519: 9, 11, 14, 25, 27, 29, 31, 49, 51, 69, 71, 77, 79, 89, 91, 109,
520: 58, 106, 163, 229, 235, 292, 352, 463, 970, 1128, 1255, 1303, 1360, 1432, 1660, 1684,
521: 17, 25, 28, 59, 65, 73, 113, 115, 121, 146, 160, 161, 169, 202, 209, 217,
522: 9797, 19128, 26825, 28639, 37188, 42004, 65353, 79293, 91548, 92542, 93346, 96664, 106170, 106646, 108151, 149426,
523: 132, 217, 239, 261, 263, 271, 293, 557, 579, 611, 633, 685, 785, 787, 897, 919,
524: 4, 6, 8, 11, 13, 19, 26, 29, 34, 41, 49, 50, 55, 56, 64, 71,
525: 1053, 1577, 3157, 3681, 5261, 5785, 7365, 7889, 9469, 9993, 11573, 12097, 13677, 14201, 15781, 16305,
526: 154, 373, 681, 900, 1208, 1427, 1735, 1954, 2262, 2481, 2789, 3008, 3316, 3535, 3843, 4062,
527: 5, 7, 10, 17, 19, 21, 23, 29, 31, 41, 43, 53, 55, 56, 65, 67,
528: 47, 507, 668, 896, 1379, 1542, 2163, 2391, 2874, 3037, 3658, 3886, 4369, 4532, 5153, 5381,
529: 22, 54, 55, 79, 81, 100, 129, 172, 211, 241, 289, 319, 401, 449, 476, 484,
530: 58, 103, 119, 235, 296, 412, 473, 589, 650, 766, 827, 943, 1004, 1120, 1181, 1297,
531: 13, 15, 20, 37, 39, 41, 43, 69, 71, 97, 99, 113, 115, 125, 127, 153,
532: 40, 493, 573, 1026, 1106, 1559, 1639, 2092, 2172, 2625, 2705, 3158, 3238, 3691, 3771, 4224,
533: 13, 17, 37, 41, 61, 65, 85, 88, 89, 109, 113, 133, 137, 157, 161, 177,
534: 106, 429, 641, 964, 1176, 1499, 1711, 2034, 2246, 2569, 2781, 3104, 3316, 3639, 3851, 4174,
535: 13, 133, 135, 401, 403, 669, 671, 733, 901, 937, 939, 1205, 1207, 1473, 1475, 1741,
536: 178, 359, 715, 841, 896, 989, 1145, 1252, 1433, 1600, 1789, 1970, 2258, 2326, 2507, 2863,
537: 2153, 2689, 6457, 6993, 10761, 11297, 15065, 15601, 19369, 19905, 23673, 24209, 27977, 28513, 32281, 32817,
538: 8, 34, 43, 57, 111, 120, 122, 133, 181, 188, 197, 209, 265, 274, 342, 351,
539: 4, 5, 7, 9, 11, 17, 19, 26, 29, 31, 34, 41, 43, 49, 51, 53,
